7.230751116747230478e-01,1.479193021122620078e+00,-7.384080043769689627e-01,4.326431762667680148e-01,-4.134432006186379849e-01,-7.232363856700350091e-01,-1.209783412740879971e+00,3.064590017715099757e-01,-8.456623964303690011e-01,2.540766608109449876e-01,-7.258758580398479987e-01,-5.384550870040609727e-01,-6.474826147140939625e-01,9.135360680243540532e-01,5.682681355200369655e-01,5.395979550936560454e-01,4.265849407459960108e-01,1.247792599601970087e+00,-5.768195486279820150e-01,2.441169827784840096e-01,7.683578338528529450e-01,9.860825031224009773e-01,-2.414844644615850022e-01,-1.888051571829079955e-01,3.943688431647039971e-01,-3.341426947009060178e-01,1.121387837716919939e-01,-2.335699472634769902e-01,3.023542783362980213e-01,5.297807320469529735e-01,1.328990792650069919e-01,-7.126818933189299488e-01,-1.815739161258879963e-01,7.716426486517869998e-01,7.060937782512279881e-01,1.888421385551659892e-01,4.612388232087210049e-01,3.742342437465269733e-01,-4.145530749166830009e-02,-9.134016803462520484e-02,2.484358345857829997e-01,1.042491195805629989e+00,2.961082696715000018e-01,-4.434632454171170135e-01,8.386242816173620218e-01,2.159829224964300021e-01,2.980661083377900145e-01,9.432657308429870380e-01,8.094630399131580445e-01,7.667793237711020282e-01,5.082335068871950412e-01,-1.529977684024100004e-01,1.464823067112539956e+00,-1.665166444900469944e+00,8.744200760196310096e-01,-7.862086098937529632e-01,4.530866498243030227e-01,2.638561934745989879e-01,2.233017612926850026e-01,2.690302687846590213e-01,4.419971952914850122e-01,9.802603793537049970e-02,3.429484955665439982e-01,4.241689131827969805e-01,5.509212066535610353e-01,6.261175196703619994e-01,-1.420379100274919981e+00,4.258660452853170186e-01,1.370514321743389941e+00,1.395012790227299959e+00,1.380938872691320096e+00,1.202733404297690045e+00,-5.094007240463169911e-02,1.083912853177519953e+00,1.124886604997519912e+00,3.063978233860579770e-01,6.315653734182179457e-01,1.451727205966439893e-01,-2.952735922514629907e-01,-5.202723464166419953e-01,-2.042030165896299987e-01,-1.616244285638950007e-01,-3.363898499825230259e-01,-1.228285930006000060e+00,4.272322095742739911e-01,3.942650987497750004e-01,-1.935371848308209963e-01,-2.003114991287059943e-01,6.197054399981479778e-01,-3.324763976291569834e-01,7.571564958731730188e-01,-2.787316205973870004e-02,-1.517547290609100097e+00,-1.072061492042700070e+00,-1.286785560192210021e+00,-1.345394601577470040e+00,-1.257877615465130106e+00,-9.092301604207010390e-01,4.667185178879920127e-01,4.069281540249979900e-01,-3.868829531626010176e-01,-3.261164117199339962e-01,1.057665682509579957e-01,5.103178718544919557e-01,5.000000000000000000e+01,4.999999999999999445e-01,8.660254037844387076e-01
7.180791118901540537e-01,1.704892433036399924e+00,8.746412819719640019e-01,2.613978844381279920e+00,2.695928823087540005e-01,-7.355571613323700353e-01,-9.981097752577889892e-01,4.951292462644960035e-01,-8.633969500753400084e-01,-7.726782787873109903e-02,8.046300836920280419e-01,1.094046445343259899e+00,9.499945420167850152e-01,7.948672837380119649e-01,8.885273675883399447e-01,2.638722150853869852e+00,5.467525724597820380e-01,1.695872397687349986e+00,5.093299418438269610e-01,3.905012680282550219e-01,7.609052781349590067e-01,5.980983221097979641e-01,2.400278161668809862e-01,-1.858539952363899963e-03,5.006398714258080140e-01,3.416066603129430113e-01,1.139912856692830045e+00,-2.338229315216970028e-01,2.100683853335590101e-01,6.342622909211970139e-01,7.948961494235459724e-02,-7.974171154039809417e-02,7.031292943558870023e-02,4.059897502227429733e-01,3.727087654564649744e-01,3.028850560084779819e-01,7.755071176735609528e-01,5.030510805420550513e-01,-5.925402665825389992e-01,-3.990829040330269861e-01,-1.897829905836339870e-01,8.419112776727140091e-01,-1.451419475587389929e-01,-1.267178901660860058e-01,3.226431113331150180e-01,1.538156547344400049e-01,5.850435209874560449e-01,9.581507892875720245e-01,6.578224096368030516e-01,6.145016405103740365e-01,9.235799412362280525e-02,-5.904650147456900200e-01,1.817255209599510035e+00,-1.108313120368509930e+00,7.068208590248740153e-01,-2.707120052095969842e-01,1.217491670113639984e-01,1.154449146240330015e-02,1.578704798297750067e-01,-8.965252903510500734e-03,-1.208708012181800018e-01,1.469514913665229995e-02,6.429968953784690466e-01,4.413198878952550031e-01,7.601501377892549982e-01,6.282872836655769566e-01,-1.124846279782719893e+00,2.226302191061360070e-01,8.993129850022589800e-01,7.473833026182400419e-01,6.507574867224660276e-01,5.774105482882899709e-01,-4.673508828018420047e-01,4.907255646809319805e-01,5.413115205139640285e-01,1.532689087559770125e-01,3.628306008409269978e-01,6.933004817628609651e-01,-5.042989277622790256e-01,4.706649393154300198e-01,1.184017969865440029e-01,1.175436607055980048e-01,-3.506632733659050261e-01,-7.965680072178950022e-01,1.637365620517770015e-01,2.544977671048699874e-01,7.047185581636610241e-01,3.629590392977239954e-01,5.236315360842509481e-01,-9.697932431976330481e-01,5.614992202000179677e-01,2.463320279801269885e-01,-9.802581552127009878e-01,-1.277187034639740038e+00,-1.278740378961590096e+00,-1.517472484773580099e+00,-1.438474556145060035e+00,-4.439375350802829967e-01,3.463391578663739812e-01,1.033858643060340032e+00,1.474171700141980068e+00,1.853909957427920085e+00,2.815946624857970093e-01,7.309032605261579496e-01,5.000000000000000000e+01,8.660254037844385966e-01,5.000000000000001110e-01
6.178846583095619627e-01,2.477419194418830184e+00,3.759107776601669837e+00,2.793077996513119832e+00,1.583381078773939965e+00,-3.476071321065319908e-01,-9.859433118855579492e-01,8.156469048884289474e-01,-7.714087320782689883e-01,-1.372727729830330035e-01,2.530606262731120104e+00,2.513266372076380151e+00,1.614203480917030031e+00,7.438121996572250039e-01,8.337067555789320350e-01,4.046367088210190310e+00,4.583331157798249955e-01,2.978833409577939850e+00,3.360889540722749924e+00,-2.535456914718179841e-02,7.335823758084309976e-01,5.917272458390320233e-01,-3.888315503400949780e-01,4.847678295458700271e-03,3.911231482293859862e-01,7.875510531261620262e-02,2.536966504694590174e+00,-1.488515684434859876e-01,7.869024606805899436e-03,7.995509116243280090e-01,-2.985349701757750163e-01,1.333751335883160083e+00,1.967364055690890012e+00,1.244520575742219942e-01,8.163555650310079514e-02,7.218677520020450045e-01,1.031279409614950016e+00,4.173137230257120134e-01,-9.069465272175359916e-01,-4.241555567326639742e-01,-4.839111302568099848e-01,4.128197084283000140e-01,-5.157347185334619777e-01,7.434146248492509712e-02,1.741476064092500053e-01,-5.813186104231300444e-01,7.216743400619559656e-01,8.233769397180690230e-01,4.746181470664699864e-01,1.975941732484280122e-01,-1.058392704741440010e-01,-1.269107852165439976e+00,2.508936145790389816e+00,-1.097138804467560069e+00,5.717398425890249936e-01,-2.708764430228989828e-01,-2.090599318637559878e-01,-1.153276675680789953e-01,1.257779147833590072e-01,3.979488071455219989e-02,-2.946109577636980004e-01,-1.024856635242720054e-01,2.269437557194090016e-01,1.371979339021079936e-01,4.326810407601169861e-01,4.826752654617840199e-01,-1.558378181632299908e+00,-2.237151003104130009e-01,5.457772527206610214e-01,3.878783239319800180e-01,2.842791068409820099e-01,2.766246958527490141e-01,-4.152065519720499753e-01,-1.089308188455029996e-02,7.015448724221029497e-02,-1.516679392692600048e-01,1.466658622082180063e-01,3.244115448317910211e-01,-7.466346194789410529e-01,-1.188378325775729938e-01,-3.903361819641820163e-01,-3.198052990844629795e-01,7.777594934513179514e-02,-3.493633573364889888e-01,-2.217369957296509986e-01,1.124387085101959949e-01,3.877547549655109838e-01,8.351547199517279918e-02,3.041113262835539732e-01,-6.934052577343809975e-01,7.207809558114129933e-01,8.151350996044830488e-01,4.283826613890340251e-01,-1.345963337602410048e+00,-1.182366280600019914e+00,-1.145861229335719988e+00,-1.267390450771789911e+00,-2.878996063354219981e-01,1.239365609637610027e-01,2.398538588360120016e+00,3.702320415983050061e+00,3.691978873509929926e+00,3.669430749590449903e-01,4.132443084718400161e-01,5.000000000000000000e+01,1.000000000000000000e+00,6.123233995736766036e-17
2.052786305132119904e-01,2.318252214968179903e+00,4.331787420925760301e+00,2.076132048736630153e+00,3.801689955151819955e+00,-2.360180853096019993e-01,-5.029489658708600208e-01,1.446238333763590012e+00,-5.560618446520060321e-01,-6.426844477527669797e-02,3.138285591387360185e+00,3.018947269791050214e+00,1.593448713721580035e+00,6.076443920964139656e-01,7.804675856262770495e-01,3.801869276639739947e+00,4.477316985050819875e-01,4.739297513868660161e+00,5.578144617938050054e+00,6.104823213470100124e-02,3.935605500232929876e-01,5.800515248439539473e-01,-7.563331142985959543e-01,2.865668921872520022e-02,5.015794864924939533e-01,1.109079849920149990e-01,3.889763266049170110e+00,7.774127777627160008e-01,-1.043634641826210047e-01,4.527360695410190261e-01,-4.017180937236720095e-01,2.331549908092720003e+00,3.141235543749719916e+00,-1.353506746821820095e-01,-2.051705645909920050e-01,6.605577413470620218e-01,8.825229668400760286e-01,-2.330355359901269963e-01,-1.040408437624950055e+00,-3.903450967214630030e-01,-7.501500147704279753e-01,-1.907796471077239930e-01,-8.364957307119790242e-01,5.306693916799549715e-01,3.731819496257700319e-02,-1.076940214678999919e+00,6.529119532672510440e-01,3.370163626970250070e-01,1.239289494439689970e-01,2.357946325536370083e-02,-2.019847887010129961e-01,-1.548974584751469985e+00,2.742877997327850093e+00,-1.467852063071140023e+00,4.277408154692610154e-01,-2.240702284913969888e-01,-3.434079105894090045e-01,3.127979390674449911e-02,7.846489327212799458e-02,-6.524419443323850598e-02,-5.848055087693809773e-01,-4.525004657127170149e-01,-3.347783733073360080e-01,-2.506914391660020058e-01,1.066430409583870031e-01,1.718203760793030055e-01,-7.027840223047749912e-01,-4.839807076666979846e-01,2.946232171476619865e-01,-1.017666188046219972e-02,-2.901661914762850014e-02,2.112776263296900145e-02,-5.663482375251059908e-01,-7.324830287367449788e-01,-5.251354420936179546e-01,-4.212222142381539802e-01,3.484385130706350170e-02,4.382613550873919878e-02,-5.806302469342630168e-01,-2.087933235062570114e-01,-8.039219549268079579e-01,-5.065122554436060076e-01,-3.362248389006009669e-02,-6.842278077587210516e-01,-5.628465450396360481e-01,1.393392078290940084e-01,-3.498670789002140125e-01,-6.660186875658049566e-01,-9.056724083180579810e-02,-1.695634733410720019e+00,5.236884636814039817e-01,1.034827349056909984e+00,1.160685342567199907e+00,-1.725526357905120101e+00,-1.535491631141429947e+00,-1.284218529552179966e+00,-2.072459103477230169e+00,-1.044768399628740019e+00,1.244107036042250009e-01,3.221198096896650043e+00,4.821187282951039599e+00,5.017216863919699676e+00,4.242388946252200199e-01,3.051664190392600062e-01,5.000000000000000000e+01,8.660254037844388186e-01,-4.999999999999997780e-01
1.642018670928959978e-01,1.898159667904470105e+00,3.921944112730340049e+00,1.409176726432519899e+00,4.140812274700389928e+00,-3.220102350539190139e-01,-3.287320201747400139e-01,1.384916300647029974e+00,-4.883844633371789978e-01,-7.131806219112599675e-03,3.387159076687929815e+00,3.249949273617419809e+00,1.335353059913239937e+00,6.213635058558659718e-01,4.088444537122379874e-01,2.996958663696339897e+00,1.561834082142619928e-01,4.773365811568360151e+00,5.505920483015310118e+00,1.342643344457550014e-01,-2.836115094533879777e-01,9.156930217161709518e-01,-6.476503771502489792e-01,-3.822890426544189868e-02,4.939877862711030132e-01,-2.781886219711329766e-01,4.138246654152640147e+00,1.105764611018350108e+00,-2.437567037842090084e-02,2.024084840118000050e-01,-2.464283244049439991e-01,2.487479103958790017e+00,3.247299568590420016e+00,1.116238824267860030e-01,-1.124280301475080041e-02,3.125222121009559872e-01,6.035605691385189653e-01,3.882293132990449758e-02,-9.100565457313249951e-01,-4.333099783683729833e-01,-8.253042383166849794e-01,-5.142103435871699796e-02,-5.361291791419019459e-01,8.375815124068749506e-01,3.445590978657290249e-01,-8.384813766071189667e-01,5.004830776203259557e-01,2.349789915040370047e-01,2.650470599604830002e-01,-3.328536772541339922e-02,1.544998753327450070e-01,-1.309113478191290092e+00,2.609821420343700016e+00,-1.334888128800570062e+00,5.189678832840100009e-01,-4.075852926757069783e-01,7.214778211435950162e-02,-3.483998787512249812e-02,1.598299841000410115e-01,1.239692492927329942e-01,-3.319842456690850208e-01,-4.223330507427899838e-01,-2.302533670132130006e-01,-9.709832605949990370e-02,3.416825825421299957e-03,1.484703516756299968e-01,-8.811030198344379505e-01,-2.175481048614190116e-01,4.295849520481589967e-01,2.893078013550839933e-01,1.551988003258580051e-01,1.226832189192910011e-01,-4.945311954896979834e-01,-5.157402627492859715e-01,-3.194789810275480146e-01,-2.438648043135450139e-01,5.616856675056990100e-02,-2.621932374115339970e-01,-7.576412985179290516e-01,-5.026636413946009574e-01,-7.513381444299680467e-01,-4.870574107711089784e-01,6.649265942205649649e-02,-9.663194735205989927e-01,-4.141864604107610148e-01,2.695237755928590051e-01,-3.012304621742150079e-01,-7.905726674175509450e-01,9.403530819081690195e-02,-1.132114738708020069e-01,5.628460139576340060e-01,1.165384812187399977e+00,1.911777732215619974e+00,-1.278447109173890039e+00,-1.674736801515610107e+00,-9.632349663676490481e-01,-2.384679638103889943e+00,-1.086961789937779921e+00,2.121682090757580075e-01,2.971014230592849970e+00,4.960413550556100226e+00,4.996631371692689783e+00,3.603500114549400002e-01,2.919460586260499979e-01,5.000000000000000000e+01,7.071067811865475727e-01,-7.071067811865474617e-01
-4.733115301031200206e-02,1.812811090333160013e+00,3.626662411731850000e+00,1.324123224562850032e+00,4.105229281240180050e+00,-4.170454417570459982e-01,-5.657351064413019825e-01,1.439929979736360055e+00,-5.355486702201049942e-01,3.093130497776940269e-01,3.350531948699840168e+00,3.444860217435429917e+00,1.255992438714959913e+00,4.408254210751970104e-01,4.091585107800280174e-01,2.494366361111449937e+00,1.576234747610170128e-01,4.725989314108770323e+00,5.317314711183439790e+00,2.088684050460899999e-01,-2.773029843505310232e-01,9.403121103549699766e-01,-9.526805517500980258e-01,-8.792686535356220023e-02,5.205812737131549905e-01,1.902328183616570079e-01,4.104507155559759646e+00,1.240694250350840022e+00,1.414101247135229888e-01,-3.397824174599300279e-02,-3.182983850954059779e-01,2.374144487109190127e+00,3.350884914365960032e+00,6.739492210870530464e-02,-4.461010372303220173e-02,1.011980198191539948e-01,4.811959302034909958e-01,-1.065858230362519976e-01,-7.817105783050329881e-01,-2.750883607239850148e-01,-7.997595926145230072e-01,5.355423929792989951e-02,-4.681021468207849923e-01,9.273613607859180208e-01,3.544954225231670142e-01,-8.879074521671860287e-01,4.693164875049969931e-01,2.397798639780789887e-01,2.607806076886109992e-01,-1.874188142980179883e-01,1.685045171951549958e-01,-1.253460708441739957e+00,2.307987128535319954e+00,-1.250518950040889976e+00,5.163579658403639749e-01,-3.261182721239699878e-01,9.732718894224709483e-02,-5.615180890645159878e-02,5.732598379714019809e-02,5.337567407904159761e-02,-1.887196862479300075e-01,-1.960543988057630027e-01,-1.936829770354900060e-01,2.288961151665139943e-02,1.827583608487790001e-01,1.749431998998990101e-01,-1.031075307506490013e+00,2.958922631486459939e-02,4.278684760155900269e-01,2.976380295033609902e-01,2.335417700525919960e-01,1.867933101074399915e-01,-4.273945734354420156e-01,-4.408377794912919923e-01,-2.800554204698729732e-01,-1.790639553014529983e-01,2.146494673078830073e-01,-5.410446880090139660e-02,-6.992401089014329552e-01,-2.827421517322499800e-01,-5.588159294622410123e-01,-5.620557234570570243e-02,-2.437127073355170037e-01,-1.398817848407789999e+00,-3.144808748676770072e-01,8.634266305823399407e-03,-2.158217245039279961e-02,-9.489682271873509656e-01,4.431302065882479768e-01,-1.722654766055150111e+00,4.800943350217309891e-01,1.172953671035469991e+00,1.843035552436449898e+00,-1.610644000377559948e+00,-1.645363672176979986e+00,-1.227568672731599975e+00,-1.608460360340179918e+00,-8.877234982849749878e-01,-1.252863320384360081e-02,2.844379128003930113e+00,5.009063174661670281e+00,5.040949503845640223e+00,4.639554034205050081e-01,2.574264951182769767e-01,5.000000000000000000e+01,4.999999999999999445e-01,-8.660254037844387076e-01
1.874656709932409904e-01,1.675231286890749960e+00,3.215980376620430015e+00,1.253118926214179973e+00,3.943463267589169874e+00,-5.468964964703000309e-01,-7.827592836088259620e-01,1.170174232243190060e+00,-4.749584704170810023e-01,2.169667776695430039e-01,3.140380533667059826e+00,3.108339258454139831e+00,1.218716968150469926e+00,4.797926521375259767e-01,5.672402595655819946e-01,2.218553559836550004e+00,3.084491263462260102e-01,4.431493154268260071e+00,5.109412351641809735e+00,-2.864301077888160019e-01,-3.864622677105200022e-01,9.564340109131059808e-01,-2.602994873096329820e-01,-7.772907631128919692e-02,2.361084276564739959e-01,-2.325669673278999983e-01,3.827176338923690135e+00,1.161347773018069907e+00,1.918692945066010069e-01,9.684346653405150052e-02,-4.309827305999480024e-02,2.239246659613999935e+00,3.150100550523060150e+00,2.905877004995719992e-01,-4.584451600825569656e-02,1.771170690128119965e-02,3.456396746761929983e-01,4.971019357092999746e-02,-1.014510069810520054e+00,-4.824949781087449763e-01,-7.574432062453989589e-01,1.655646228887059923e-01,-3.109907285033770008e-01,5.418610754966789456e-01,3.913207953935329830e-01,-7.745028741970839681e-01,3.588961130473429795e-01,3.265743282567200034e-01,2.184582603378419918e-01,2.242906749178640025e-01,1.406526852328869870e-01,-1.047457631319339999e+00,2.172818855669000015e+00,-1.550406054017829938e+00,5.348440741045660252e-01,-3.735693822542049958e-01,9.676692497440110563e-02,2.031738032342890118e-02,1.272766425864340079e-01,1.689543949039520043e-01,-2.054061134969649982e-01,-6.754060665891540305e-01,5.005701466530500243e-02,2.128621008809190029e-01,1.663802545058239990e-01,6.797644455195699965e-03,-3.537201827804369869e-01,-2.491521092692049882e-02,3.330287376530590149e-01,2.906387405551720260e-01,3.325972865123529854e-01,2.160236683272039881e-01,-5.808647261656000316e-01,-8.944611919934609967e-02,-8.723075150925960197e-02,-1.025784242479360064e-01,4.148339270178880156e-02,-2.614288285237559850e-01,-7.827959616155929501e-01,-6.538299545289059933e-02,-4.978397035880490207e-01,-1.083346874068509963e-01,-4.832482906897009878e-01,-1.545899991131729934e+00,-3.719692986390200073e-01,3.032849888055039744e-01,-1.755447859104130037e-01,-1.164194457645379988e+00,4.065816449877600047e-01,-1.153359753436290047e+00,4.486725756135360177e-01,9.004651415038450457e-01,1.362983542692350003e+00,-1.322408732750850024e+00,-1.846422423330760010e+00,-1.184667643618309896e+00,-2.028585826164349903e+00,-9.576543450670530477e-01,1.522629821306739975e-02,2.504640241181669946e+00,4.813152314857240377e+00,4.702919675398470112e+00,7.622371668052589921e-01,4.701784981838679767e-01,5.000000000000000000e+01,1.224646799147353207e-16,-1.000000000000000000e+00
3.540416298167259890e-01,1.972472171636580063e-01,-7.777240956170590191e-01,-1.843141920297040048e+00,-1.052497184527930063e+00,-4.881360127693720186e-01,1.732441365353440066e+00,-9.352200391654580391e-01,-8.036620035267799667e-01,6.832666024931549620e-01,-6.250811474095819831e-01,-2.872871518487810083e-01,-7.767539491391000084e-01,7.622414605554940215e-01,-5.402469510917580209e-01,-1.560847232047559929e+00,-2.743668975835070190e-01,-9.169931207328879674e-01,-1.273979954146259974e+00,3.126611706763530174e-01,-1.346633067103379933e-01,4.821286252019350016e-01,-9.864444402705629944e-02,-6.021765964492290513e-01,3.519888039954899850e-01,7.827988509118910532e-01,-3.983676913985840229e-01,-4.642214972097680192e-01,5.391416804403970087e-01,1.739510229457290058e-01,-1.063290884415449972e-01,-1.127880468887620058e+00,-1.284043338042430094e+00,1.008402278846260103e+00,1.115582523042019991e+00,-7.585258442325599759e-01,-4.781467003709209962e-01,3.784161928499559790e-01,-3.621692676578500136e-01,-9.306982502000810120e-02,7.250205316619029450e-01,1.552813811612260064e+00,3.399754530185229995e-01,-2.366575497200960054e-01,1.242066240424380075e+00,6.113171344736659796e-01,5.871851517049609948e-01,8.547740627890060283e-01,1.050032613194650022e+00,5.985802639979099782e-01,4.907413016082889934e-01,8.005923605356439765e-01,-6.683818625961259752e-01,-1.948345758792410010e+00,8.092301015861389502e-01,-4.988965621593379751e-01,1.199353521038579951e+00,4.068358716596309765e-01,3.990338355189479991e-01,3.947551716869420191e-01,9.497898863144950132e-01,-1.707174903326449944e-01,4.103679800303929870e-01,5.003595407319240129e-01,6.715776042331450535e-01,7.611639508454159930e-01,-1.056635680189339954e+00,6.278958097727099785e-01,1.471431205351870108e+00,1.933989404128449996e+00,1.882197022725700108e+00,1.527944280251039899e+00,5.067600458625329818e-01,1.059202948438840108e+00,1.065190278566199966e+00,5.025506919527580330e-01,7.435654015581210086e-01,-3.952442327222029927e-01,-2.110654161745459945e+00,-1.638864272679499967e+00,-4.210912067343540177e-01,-4.513717124418309967e-01,-1.820238967014450038e-01,-1.977005228407860082e+00,1.238850641120740059e+00,2.633305038464450187e-01,-1.813794559335449863e-01,-6.842994082032269887e-01,1.632407097199159995e-01,-1.189663608442109943e+00,6.601415333167000021e-01,-3.325301409502730010e-01,-2.513596838040649928e+00,-5.387784942850559755e-01,-7.734614958895820180e-01,-8.638422657875479693e-01,-3.500078650618160259e-01,-9.314580535884100509e-01,5.059588367340429604e-01,-1.276360817719820018e+00,-1.079859386971729895e+00,-5.106224312267090282e-01,3.839494873146340193e-02,4.049591374821799872e-01,3.000000000000000000e+02,4.999999999999999445e-01,8.660254037844387076e-01
3.155678986140890152e-01,1.155026135758830064e+00,-1.076125655469720055e+00,4.074952418798599707e-02,-2.715190726337650129e-01,-7.898382016929610394e-01,8.926597305837340457e-01,-6.857380775791229732e-01,-5.727863890725829465e-01,3.354377975758069952e-01,3.348823213177680169e-01,3.826799116395699918e-01,3.263102429964889750e-01,9.227419326163619484e-01,-7.173858452495310289e-02,1.854484525209280088e-01,-5.351595940668479878e-02,7.629862026730900582e-02,-1.199214354332400090e+00,-2.396234988979709934e-01,6.736792407781699854e-01,6.081497900684019742e-01,-1.097023974918590050e-01,-6.246516175365840473e-01,4.406275696248950213e-01,2.019332218006610058e-01,2.159066589522710133e-01,-2.807772040380849821e-01,5.392740888337520522e-01,4.945548781687930107e-01,-1.943023007398959889e-01,-8.996296257964749854e-01,-1.018145930632980090e+00,5.097102250147550473e-01,8.145087565208519731e-01,-5.950123384165829643e-01,-1.312552534960229889e-01,5.427485588839530140e-01,-3.824329672911410127e-01,-2.491944288087719894e-01,1.430365727361530004e-01,1.355412282383620104e+00,5.777477794899379959e-02,-9.388716440210349845e-02,1.193083764050159923e+00,2.528438817816739959e-01,8.805923254149989887e-01,1.050196572607059897e+00,9.058565400666920286e-01,6.789097222679280064e-01,5.682175433083580529e-01,4.317159205483530049e-01,1.670823183950070068e-01,-1.513488162274490012e+00,6.563194872853099771e-01,-4.604881678966160075e-01,9.636099723371089887e-01,3.150030012466559781e-01,5.914629075862589680e-01,6.131995418563419564e-01,5.291506224389259661e-01,-9.703593856728200476e-03,4.107436096871199815e-01,4.082208543313959881e-01,6.909293512427799877e-01,5.358789192384619815e-01,-2.770501869834620101e-01,4.475993927399810057e-01,1.075164204166900062e+00,1.393188910849940010e+00,1.538393854488300017e+00,1.254811383130250091e+00,4.760327289996700226e-03,7.179495122419029540e-01,6.814293461590430478e-01,4.557047773524269818e-01,7.007388421075619878e-01,-1.230028175641050048e+00,-1.753901336706620073e+00,-5.539911338614329495e-01,-5.351515625592100367e-01,-1.064300792762089998e+00,-2.348911280564300041e-01,-1.781810879927810065e+00,9.268554996028040005e-01,4.849726818187289901e-01,-5.270793802435269626e-01,-3.403150254822719933e-01,6.115359013251000508e-01,-1.814699106055130073e+00,5.969541894100020007e-01,-8.411159454855239581e-02,-3.826316330601050031e-01,-1.008793584201409965e+00,-8.120010452244149635e-01,-1.182992855125849951e+00,-1.097981457583089959e+00,-1.029823232126900079e+00,3.672085357789379723e-01,-2.245480996838609966e-01,6.541100764646190502e-01,3.930313522028339723e-01,1.618971314775850129e-02,7.214469730675420189e-01,5.000000000000000000e+02,8.660254037844385966e-01,5.000000000000001110e-01
